parameters	ref.group	term	estimate	std.error	statistic	p.value	p.value.adj	WkPost.TX
LN_CD3p_CD8p_TCF1pCD101n	Control	groupaIL10	-0.37661413319777687	2.803646947159936	-0.13433008516970474	0.8946321626342062	0.8946321626342062	12
LN_CD3p_CD8p_TCF1nCD101n	Control	groupaIL10	-0.25284189120488276	1.755768266505151	-0.14400641361867386	0.8870954281726089	0.8870954281726089	12
LN_CD3p_CD8p_TCF1n	Control	groupaIL10	0.2395017793594295	1.879595113909208	0.1274220057219187	0.9000191199433045	0.9000191199433045	12
LN_CD3p_CD8p_TCF1p	Control	groupaIL10	-0.25739705134723084	1.879337532153588	-0.13696158723136445	0.8925814746345272	0.8925814746345272	12
LN_CD3p_CD8p_TCFn	Control	groupaIL10	0.22637519064565387	2.0825816170003546	0.10869931281335005	0.9146435664407948	0.9146435664407948	12
LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	Control	groupaIL10	207.3828164717845	151.82687233248998	1.3659164104864847	0.1887903488375081	0.5663710465125242	12
LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	Control	groupaIL10	-1.784656837824098	1.5765126087046974	-1.1320282679441536	0.2724784797938142	0.7604466635873122	12
LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	Control	groupaIL10	-1.5374682257244916	9.726500348642093	-0.158070032448941	0.8761614267920346	0.8761614267920346	12
PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	Control	groupaIL10	0.8534999999999995	0.5903370726754334	1.4457841790824693	0.16117083051803516	0.3223416610360703	12
PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	Control	groupaIL10	-196.75000000000023	186.3284777737002	-1.0559309148597091	0.3015137902174314	0.6030275804348628	12
PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	Control	groupaIL10	25.225	22.50733288246617	1.1207458534392123	0.2734858613366278	0.5143328560204399	12
PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	Control	groupaIL10	7.7999999999999154	31.40170036342439	0.2483941923439625	0.8059425668457217	0.8059425668457217	12
PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	Control	groupaIL10	-24.59875000000001	24.77877632494854	-0.9927346563612476	0.33074340166027727	0.6942240667950047	12
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	Control	groupaIL10	-1501.586206896552	642.8520860362303	-2.3358191402243107	0.02901831797585088	0.05803663595170177	12
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	Control	groupaIL10	0.4499999999999651	94.82128024605024	0.00474577013548295	0.9962526654449736	0.9962526654449736	12
PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	Control	groupaIL10	-338.3749999999997	253.24701668934532	-1.336146045957492	0.19403322027532757	0.38806644055065515	12
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	Control	groupaIL10	-690.5500000000003	362.77982900149937	-1.9034961284938097	0.06903556542812629	0.06903556542812629	12
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	Control	groupaIL10	-0.3975000000000029	3.9373854149994	-0.10095531884832348	0.9204245955035726	1	12
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	Control	groupaIL10	-314.2499999999999	301.72630044373705	-1.0415068210422649	0.30801907802046713	0.4538828356864065	12
PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	Control	groupaIL10	8.374999999999986	10.24260384287818	0.8176631771054228	0.421593326923939	0.7877810138843566	12
PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	Control	groupaIL10	-2.6250000000000164	22.018042773809075	-0.11922040605364384	0.9060930715056432	1	12
PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	Control	groupaIL10	-11.799999999999985	39.59464642688002	-0.29802008768511695	0.7682525840858294	1	12
LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-0.4622479338842953	20.28412679399013	-0.02278865334352239	0.982015416160463	0.982015416160463	21
LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	24.74800000000001	20.91800575630233	1.1830955727002683	0.24885662930247368	0.7465698879074211	21
LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupaIL10	16.671074380165162	174.73333176347003	0.0954086676646913	0.924816633146494	1	21
LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupControl	-73.55000000000004	180.19374838107856	-0.4081717632315108	0.6869225594411438	1	21
LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	aIL10+aPD1	groupaIL10	-174.00082644628094	72.9430067338553	-2.385435345175061	0.02568321826790888	0.05136643653581777	21
LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	aIL10+aPD1	groupControl	-197.22500000000005	75.2224756942883	-2.621889244931824	0.01524314751233011	0.04572944253699034	21
LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	aIL10+aPD1	groupaIL10	0.41284297520661106	0.5986185023840516	0.6896595637495786	0.4973082771767935	0.6124536387496027	21
LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	aIL10+aPD1	groupControl	-0.6459999999999999	0.6173253305835535	-1.0464498506635722	0.30622681937480134	0.6124536387496027	21
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupaIL10	62.56611570247976	125.00895759650804	0.5004930599007528	0.6214835131373848	1	21
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupControl	1.6250000000000246	128.91548752139897	0.01260515731075591	0.9900515087462078	1	21
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-47.007933884297515	42.41515614133137	-1.1082815238888326	0.2791956205042972	0.5583912410085944	21
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-17.810000000000002	43.740629770748	-0.4071729212255335	0.6876456536531014	0.6876456536531014	21
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-637.2785123966938	235.67779949701912	-2.704024366133621	0.012662761222577529	0.03798828366773259	21
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-478.0750000000001	243.0427307313011	-1.967040933754739	0.06135566078965108	0.06135566078965108	21
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	aIL10+aPD1	groupaIL10	1251.7115702479327	539.687313477971	2.319327393822507	0.02961130209739241	0.05922260419478482	21
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	aIL10+aPD1	groupControl	2490.7250000000004	556.5525420241579	4.475273782671694	1.7216837244886306e-4	5.165051173465892e-4	21
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	aIL10+aPD1	groupaIL10	-0.771157024793385	3.2889143954855955	-0.23447160128335495	0.8166936046021235	1	21
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	aIL10+aPD1	groupControl	-0.5724999999999972	3.391692970344522	-0.16879475972786645	0.8674337387965869	1	21
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	aIL10+aPD1	groupaIL10	3.7466363636363607	1.6339762927693822	2.292956378997573	0.0313265182807887	0.0626530365615774	21
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	aIL10+aPD1	groupControl	5.06675	1.6850380519184265	3.006905389603204	0.0062875361273677	0.01886260838210312	21
LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	aIL10+aPD1	groupaIL10	-0.3435454545454526	1.0225540343395494	-0.3359680202790876	0.7399406483125159	1	21
LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	aIL10+aPD1	groupControl	0.00224999999999982	1.054508847912661	0.00213369475699855	0.9983159580744748	1	21
LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-62.14725619834707	34.10765371522907	-1.8220912149872777	0.08147129703770124	0.24441389111310377	21
LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-28.810499999999983	35.173517893829995	-0.8190963464889536	0.4211381263733258	0.720928778985946	21
LN_CD3p_CD4p_TEM_TCF1n	aIL10+aPD1	groupaIL10	1.7890909090909146	4.277512147134416	0.41825501542747445	0.679640167765909	1	21
LN_CD3p_CD4p_TEM_TCF1n	aIL10+aPD1	groupControl	2.9299999999999997	4.41118440173237	0.6642207020067726	0.5131535564234633	1	21
LN_CD3p_CD4p_TEM_TCF1p	aIL10+aPD1	groupaIL10	-1.7890909090909086	4.277512147134416	-0.418255015427473	0.67964016776591	1	21
LN_CD3p_CD4p_TEM_TCF1p	aIL10+aPD1	groupControl	-2.929999999999996	4.41118440173237	-0.6642207020067717	0.5131535564234637	1	21
LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-633.361157024793	211.8612696573532	-2.989508927465311	0.00654959191754723	0.01964877575264171	21
LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-491.3250000000001	218.48193433414556	-2.248812935025416	0.03440199908048051	0.06880399816096103	21
LN_CD3p_CD8p_IRF4nTCF1nTOXn	aIL10+aPD1	groupaIL10	2.1902231404958648	3.259512392135707	0.6719480943776319	0.5083108581690199	1	21
LN_CD3p_CD8p_IRF4nTCF1nTOXn	aIL10+aPD1	groupControl	0.2032499999999986	3.3613721543899495	0.06046637821240776	0.95230653856697	1	21
LN_CD3p_CD8p_IRF4nTCF1nTOXp	aIL10+aPD1	groupaIL10	2.9521322314049585	1.9099907261971003	1.5456264739477663	0.13584447432648636	0.40753342297945905	21
LN_CD3p_CD8p_IRF4nTCF1nTOXp	aIL10+aPD1	groupControl	1.270500000000002	1.969677936390761	0.6450293098820342	0.5252907013020212	0.5252907013020212	21
LN_CD3p_CD8p_IRF4nTCF1pTOXn	aIL10+aPD1	groupaIL10	-5.777520661157021	5.527690944502672	-1.0451960355892915	0.30679349773209363	0.9203804931962808	21
LN_CD3p_CD8p_IRF4nTCF1pTOXn	aIL10+aPD1	groupControl	-5.580000000000005	5.700431286518384	-0.9788733026563796	0.3378273522268188	0.9203804931962808	21
LN_CD3p_CD8p_Naive	aIL10+aPD1	groupaIL10	-8.517892561983464	4.591405255057625	-1.8551820387888107	0.07643290911234821	0.07643290911234821	21
LN_CD3p_CD8p_Naive	aIL10+aPD1	groupControl	-13.083750000000007	4.734886669278178	-2.763265715501189	0.0110635794831962	0.03319073844958861	21
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	aIL10+aPD1	groupaIL10	0.4838677685950417	1.6369469524535818	0.2955915998803648	0.7701941537756735	1	21
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	aIL10+aPD1	groupControl	-0.7945000000000005	1.6881015447177572	-0.47064704281923825	0.6423256588844748	1	21
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	aIL10+aPD1	groupaIL10	0.3735867768595037	0.6598991809174409	0.5661270504080874	0.5767900549355822	1	21
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	aIL10+aPD1	groupControl	0.08149999999999985	0.6805210303211112	0.11976117763993745	0.9057123104371037	1	21
LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	7.968330578512411	23.078929885145666	0.3452643003019426	0.7330333824170525	0.7330333824170525	21
LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	30.973000000000024	23.80014644405648	1.3013785470943935	0.2060146125365313	0.6180438376095939	21
LN_CD3p_CD8p_Naive_TCF1n	aIL10+aPD1	groupaIL10	0.7220661157024795	2.1642130350072057	0.33363911224205123	0.741674595329384	1	21
LN_CD3p_CD8p_Naive_TCF1n	aIL10+aPD1	groupControl	-0.8675000000000005	2.2318446923511823	-0.3886919206220012	0.7010789870416084	1	21
LN_CD3p_CD8p_Naive_TCF1p	aIL10+aPD1	groupaIL10	-0.7147107438016482	2.162989890372944	-0.330427223438579	0.744068244461602	1	21
LN_CD3p_CD8p_Naive_TCF1p	aIL10+aPD1	groupControl	0.8950000000000012	2.2305833244470996	0.4012403348446296	0.6919467053176492	1	21
LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	aIL10+aPD1	groupaIL10	-988.6462809917348	1175.7450145436103	-0.8408679337462452	0.4090791416494224	1	21
LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	aIL10+aPD1	groupControl	399.2999999999992	1212.487046248099	0.32932310595448167	0.7448916950627887	1	21
LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	aIL10+aPD1	groupaIL10	-88.45702479338838	40.55676022621043	-2.1810673313156226	0.03965887233048652	0.07931774466097305	21
LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	aIL10+aPD1	groupControl	-114.17500000000004	41.82415898327954	-2.729881551130411	0.01193962633951617	0.03581887901854851	21
LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	aIL10+aPD1	groupaIL10	-102.80041322314042	40.129662698917656	-2.561706386480868	0.0174387483184872	0.03487749663697441	21
LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	aIL10+aPD1	groupControl	-87.62250000000002	41.38371465825885	-2.117318387766174	0.04525826381768733	0.04525826381768733	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	aIL10+aPD1	groupaIL10	-599.4603305785121	250.86267988131596	-2.3895954984699954	0.02545284032057031	0.05090568064114063	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	aIL10+aPD1	groupControl	-763.575	258.7021386276072	-2.9515604472800274	0.00715800941958786	0.02147402825876358	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	aIL10+aPD1	groupaIL10	-108.00165289256194	49.99655683318665	-2.160181815177975	0.04142037086310259	0.08284074172620519	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	aIL10+aPD1	groupControl	-134.70000000000005	51.55894923422377	-2.612543544828275	0.01556619937440549	0.04669859812321648	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	aIL10+aPD1	groupaIL10	-106.36966942148752	43.552371329444426	-2.4423393302025382	0.02269275423231678	0.04538550846463357	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	aIL10+aPD1	groupControl	-100.92750000000002	44.913382933489594	-2.2471587176913275	0.03452242339333254	0.04538550846463357	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	aIL10+aPD1	groupaIL10	-501.3876033057847	197.6194756552305	-2.53713659366505	0.01841736771743674	0.04488192185710356	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	aIL10+aPD1	groupControl	-536.0250000000002	203.79508426945657	-2.630215551672833	0.01496064061903451	0.04488192185710356	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	aIL10+aPD1	groupaIL10	52.81322314049587	39.204742699133654	1.3471131170480284	0.19106725713417996	0.3821345142683599	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	aIL10+aPD1	groupControl	117.65000000000002	40.4298909084816	2.9099756975925644	0.00788668898554907	0.02366006695664723	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	aIL10+aPD1	groupaIL10	76.62479338842972	24.920101181786336	3.0748187107857103	0.00535757550987255	0.01607272652961767	21
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	aIL10+aPD1	groupControl	42.175000000000026	25.698854343717173	1.6411237417792095	0.11437721252907188	0.22875442505814375	21
LN_CD3p_CD8p_TCF1pCD101n	aIL10+aPD1	groupaIL10	-5.6800000000000015	4.990260640250731	-1.138217101164202	0.26674772627430193	0.5334954525486039	21
LN_CD3p_CD8p_TCF1pCD101n	aIL10+aPD1	groupControl	-3.230000000000003	5.146206285258569	-0.6276468180555481	0.5364176641294283	0.5364176641294283	21
LN_CD3p_CD8p_TCF1nCD101n	aIL10+aPD1	groupaIL10	3.4346280991735507	4.371713103705264	0.7856481012586387	0.4400927312788797	0.8801854625577594	21
LN_CD3p_CD8p_TCF1nCD101n	aIL10+aPD1	groupControl	1.327499999999999	4.508329138196056	0.29445498749259	0.7710514848543661	0.8801854625577594	21
LN_CD3p_CD8p_TCF1n	aIL10+aPD1	groupaIL10	5.161239669421481	4.98760867403623	1.034812473618693	0.3115149509928099	0.6230299019856198	21
LN_CD3p_CD8p_TCF1n	aIL10+aPD1	groupControl	1.322499999999999	5.143471445099865	0.25712206514919633	0.7993708316541248	0.7993708316541248	21
LN_CD3p_CD8p_TCF1p	aIL10+aPD1	groupaIL10	-5.161239669421479	4.987608674036228	-1.034812473618693	0.3115149509928099	0.6230299019856198	21
LN_CD3p_CD8p_TCF1p	aIL10+aPD1	groupControl	-1.3225000000000005	5.1434714450998635	-0.2571220651491968	0.7993708316541245	0.7993708316541245	21
LN_CD3p_CD8p_TCFn	aIL10+aPD1	groupaIL10	5.090578512396686	5.252152280607782	0.9692366558358056	0.34250987145961886	0.6850197429192377	21
LN_CD3p_CD8p_TCFn	aIL10+aPD1	groupControl	1.4349999999999952	5.416282039376779	0.26494188994728063	0.7934142030188208	0.7934142030188208	21
LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	aIL10+aPD1	groupaIL10	-50.3652892561983	20.208464891159633	-2.492286748521459	0.02033698502960418	0.03283396338723682	21
LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	aIL10+aPD1	groupControl	-53.950000000000024	20.839979419008383	-2.588774149689976	0.01641698169361841	0.03283396338723682	21
LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	aIL10+aPD1	groupaIL10	4.042446280991731	2.7484596539229234	1.47080430131906	0.15489378294214462	0.46468134882643386	21
LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	aIL10+aPD1	groupControl	2.1559999999999997	2.834349018108016	0.7606684943264934	0.45458326125930937	0.9091665225186188	21
LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	aIL10+aPD1	groupaIL10	34.959173553718976	26.101719815614864	1.3393436831241023	0.1935448473213661	0.5806345419640982	21
LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	aIL10+aPD1	groupControl	-1.2150000000000023	26.91739855985284	-0.04513809153207578	0.964386858550628	0.964386858550628	21
PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	aIL10+aPD1	groupaIL10	1.0028823529411768	0.6294464692566327	1.5932766357805874	0.12536537485261415	0.2507307497052283	21
PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	aIL10+aPD1	groupControl	-0.36175	0.6260458691774677	-0.5778330595412863	0.5692445437734028	0.5692445437734028	21
PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupaIL10	230.76666666666665	194.5962833121607	1.1858739680885035	0.2483225549470321	0.3397600233180322	21
PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupControl	506.725	193.5449720907028	2.6181253613890245	0.01570149642783056	0.04710448928349169	21
PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	aIL10+aPD1	groupaIL10	107.435294117647	57.32084650691827	1.8742796149160184	0.07423332226371807	0.14846664452743613	21
PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	aIL10+aPD1	groupControl	71.45000000000005	57.01116921950821	1.253263193478781	0.22326641927229315	0.22326641927229315	21
PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	aIL10+aPD1	groupaIL10	164.50000000000003	89.87509430180071	1.8303179682639192	0.08078473189574689	0.16156946379149378	21
PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	aIL10+aPD1	groupControl	138.12500000000006	89.38954188753645	1.5452031309633412	0.13656156758071905	0.16156946379149378	21
PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	aIL10+aPD1	groupaIL10	56.633999999999986	28.000878377551626	2.022579407559	0.05543877431420407	0.16631632294261223	21
PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	aIL10+aPD1	groupControl	83.11649999999999	27.849602941310245	2.9844770201987516	0.00683600001588108	0.02734400006352435	21
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	aIL10+aPD1	groupaIL10	584.5657220894507	435.683135545563	1.3417221700754074	0.1947224499037236	0.3894448998074472	21
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	aIL10+aPD1	groupControl	25.200068282690378	449.01726581236255	0.05612271554212594	0.9558009444122456	0.9558009444122456	21
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	aIL10+aPD1	groupaIL10	-91.68823529411762	39.0163190746708	-2.3499970645268062	0.02815509155586883	0.05631018311173766	21
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	aIL10+aPD1	groupControl	-123.675	38.80553244830248	-3.1870455627625356	0.00426006891935404	0.01278020675806213	21
PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	aIL10+aPD1	groupaIL10	460.8882352941173	323.5764705906656	1.4243564572318834	0.16837440792871047	0.16837440792871047	21
PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	aIL10+aPD1	groupControl	891.925	321.8283407253793	2.7714308751978196	0.01113381913467137	0.03340145740401411	21
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	aIL10+aPD1	groupaIL10	492.7313725490194	439.1967554928836	1.1218921050453965	0.27400441006129345	0.27400441006129345	21
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	aIL10+aPD1	groupControl	1120.4250000000002	436.8239841859574	2.564934711833569	0.01766246761191952	0.05298740283575857	21
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	aIL10+aPD1	groupaIL10	-20.666274509803912	5.348422393229285	-3.8639944623606985	8.398597709516105e-4	0.00251957931285483	21
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	aIL10+aPD1	groupControl	-6.905	5.319527409299511	-1.2980476400833638	0.20771540500080168	0.4154308100016033	21
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	aIL10+aPD1	groupaIL10	521.7490196078427	429.3352862808465	1.2152483997472885	0.23715274955178103	0.3006365360317383	21
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	aIL10+aPD1	groupControl	796.1999999999998	427.0157918046296	1.864568044744072	0.07563929787739779	0.22691789363219336	21
PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	aIL10+aPD1	groupaIL10	16.951568627450964	12.417770005932642	1.365105700890923	0.186018374294786	0.372036748589572	21
PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	aIL10+aPD1	groupControl	-8.182500000000005	12.350682697118124	-0.6625139840981655	0.5145232728782261	0.5145232728782261	21
PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	aIL10+aPD1	groupaIL10	72.86823529411762	30.853606793626835	2.361741231147387	0.02745801906118658	0.05491603812237317	21
PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	aIL10+aPD1	groupControl	44.380000000000024	30.686919421738253	1.446218807110425	0.1622132331911274	0.1622132331911274	21
PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	aIL10+aPD1	groupaIL10	127.8372549019608	60.76976471991479	2.1036325464012764	0.04706831555314299	0.094136631106286	21
PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	aIL10+aPD1	groupControl	77.32500000000005	60.44145456677113	1.2793371793290855	0.2141073545761999	0.2141073545761999	21
LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	Control	groupaIL10	-25.21024793388429	21.449100377334435	-1.175352228782719	0.2518781172338872	0.7465698879074221	21
LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	Control	groupaIL10	90.22107438016496	184.7687509708914	0.48829184538016634	0.6299661443276936	1	21
LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	Control	groupaIL10	23.22417355371897	77.13232564305403	0.3010952069718952	0.7660471118475496	1	21
LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	Control	groupaIL10	1.0588429752066115	0.6329988209879155	1.6727408331568216	0.10792800900822593	0.2209341846544412	21
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	Control	groupaIL10	60.941115702479635	132.18856827240313	0.46101653493135114	0.6491165976428672	1	21
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	Control	groupaIL10	-29.197933884297555	44.85117603708135	-0.6509959484709552	0.5215005251301059	1	21
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	Control	groupaIL10	-159.20351239669415	249.21342828613177	-0.6388239730561642	0.5292483954821359	0.5292483954821359	21
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	Control	groupaIL10	-1239.0134297520665	570.6830506794449	-2.171106060144803	0.04049038842838391	0.08098077685676781	21
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	Control	groupaIL10	-0.1986570247933888	3.477805858624977	-0.05712136699658445	0.9549418693033358	1	21
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	Control	groupaIL10	-1.320113636363636	1.727820076937167	-0.7640342035518798	0.45261426361604806	0.905228527232096	21
LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	Control	groupaIL10	-0.34579545454545474	1.0812821447308076	-0.31980131756595576	0.7520058530118745	1	21
LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	Control	groupaIL10	-33.3367561983471	36.06655073710481	-0.9243122926099686	0.36492030209373794	1	21
LN_CD3p_CD4p_TEM_TCF1n	Control	groupaIL10	-1.140909090909081	4.523181517300374	-0.25223597296400874	0.8030990903031675	1	21
LN_CD3p_CD4p_TEM_TCF1p	Control	groupaIL10	1.1409090909090869	4.523181517300374	0.25223597296400996	0.8030990903031665	1	21
LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	Control	groupaIL10	-142.03615702479328	224.02904917240372	-0.6340077661780726	0.5323312322823157	0.5323312322823157	21
LN_CD3p_CD8p_IRF4nTCF1nTOXn	Control	groupaIL10	1.9869731404958684	3.446715216787078	0.5764831195853958	0.5698880004973224	1	21
LN_CD3p_CD8p_IRF4nTCF1nTOXp	Control	groupaIL10	1.68163223140496	2.019686783762245	0.8326203077253584	0.41362140761293376	0.8272428152258675	21
LN_CD3p_CD8p_IRF4nTCF1pTOXn	Control	groupaIL10	-0.1975206611570239	5.845161545659886	-0.03379216461582414	0.9733344389608598	1	21
LN_CD3p_CD8p_Naive	Control	groupaIL10	4.565857438016531	4.85510237581094	0.940424544035264	0.35677265148399795	0.35677265148399795	21
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	Control	groupaIL10	1.278367768595044	1.7309613498349574	0.7385305100642098	0.4676620057598535	1	21
