parameters	ref.group	term	estimate	std.error	statistic	p.value	p.value.adj	WkPost.TX
PBMC_CD3p_CD4p_Naive_TNFAp_UNS	aIL10+aPD1	groupControl	-9.25000000000001e-4	0.012361086604889207	-0.07483160902975422	0.9409689469360122	1	-1
PBMC_CD3p_CD4p_Naive_TOXp_GAG	aIL10+aPD1	groupaIL10	2.5920000000000023	2.9951655928464844	0.8653945565449255	0.3953906841326872	1	-1
PBMC_CD3p_CD4p_Naive_TOXp_GAG	aIL10+aPD1	groupControl	-1.4049999999999996	3.1768528522175616	-0.44226159200897747	0.6622598575797278	1	-1
PBMC_CD3p_CD4p_Naive_TOXp_GAG_UNS	aIL10+aPD1	groupaIL10	-0.048859440335701755	0.15099407993692765	-0.3235851389412819	0.7490549814113049	1	-1
PBMC_CD3p_CD4p_Naive_TOXp_GAG_UNS	aIL10+aPD1	groupControl	0.10735444253958046	0.1601534067636377	0.6703225657760714	0.5090515476609082	1	-1
PBMC_CD3p_CD4p_Naive_TOXp_UNS	aIL10+aPD1	groupaIL10	1.9840000000000035	5.037868715089369	0.39381732875601716	0.6971930708198173	1	-1
PBMC_CD3p_CD4p_Naive_TOXp_UNS	aIL10+aPD1	groupControl	-2.016999999999999	5.343466696750876	-0.3774703042926134	0.7091416376871775	1	-1
PBMC_CD3p_CD4p_Naive_UNS	aIL10+aPD1	groupaIL10	-3.3900000000000117	6.79160173793095	-0.49914587615862904	0.6222213440819693	1	-1
PBMC_CD3p_CD4p_Naive_UNS	aIL10+aPD1	groupControl	-4.954999999999999	7.203581466013972	-0.6878522889450708	0.4981404809674568	1	-1
PBMC_CD3p_CD4p_Q1HLADRn_CD38p	aIL10+aPD1	groupaIL10	3.619999999999992	3.308224014626639	1.094242706659192	0.2847095987839646	0.8541287963518939	-1
PBMC_CD3p_CD4p_Q1HLADRn_CD38p	aIL10+aPD1	groupControl	-3.3124999999999987	3.50890145164002	-0.9440276524300147	0.35456284453239706	0.8541287963518939	-1
PBMC_CD3p_CD4p_Q2HLADRp_CD38p	aIL10+aPD1	groupaIL10	-0.08300000000000018	0.3264056142286772	-0.25428484187116657	0.8014415594577213	1	-1
PBMC_CD3p_CD4p_Q2HLADRp_CD38p	aIL10+aPD1	groupControl	-0.20700000000000005	0.3462054348576868	-0.5979108909283607	0.5555000477177798	1	-1
PBMC_CD3p_CD4p_Q3HLADRp_CD38n	aIL10+aPD1	groupaIL10	-0.04690000000000014	0.10923958242801748	-0.42933155690982716	0.6715116340049336	1	-1
PBMC_CD3p_CD4p_Q3HLADRp_CD38n	aIL10+aPD1	groupControl	0.007249999999999998	0.11586607426325694	0.06257224166866499	0.9506253455140672	1	-1
PBMC_CD3p_CD4p_Q4HLADRn_CD38n	aIL10+aPD1	groupaIL10	-3.530000000000007	3.128980797853086	-1.1281628837166644	0.2704031948768077	0.811209584630423	-1
PBMC_CD3p_CD4p_Q4HLADRn_CD38n	aIL10+aPD1	groupControl	3.505000000000001	3.3187853105466156	1.056109290607507	0.30143395574860493	0.811209584630423	-1
PBMC_CD3p_CD4p_SLAMF6p_GAG	aIL10+aPD1	groupaIL10	1.6209999999999982	3.544146885896453	0.4573738200441385	0.651515830009868	0.8198034702219543	-1
PBMC_CD3p_CD4p_SLAMF6p_GAG	aIL10+aPD1	groupControl	4.215	3.7591354448078493	1.1212684570389169	0.2732678234073181	0.8198034702219543	-1
PBMC_CD3p_CD4p_SLAMF6p_GAG_UNS	aIL10+aPD1	groupaIL10	0.13528758921202788	0.3647207420631121	0.3709347278872815	0.7139402890470734	0.7139402890470734	-1
PBMC_CD3p_CD4p_SLAMF6p_GAG_UNS	aIL10+aPD1	groupControl	1.0699387642922813	0.38684476492832426	2.7658090823344157	0.010748015179799493	0.032244045539398476	-1
PBMC_CD3p_CD4p_SLAMF6p_UNS	aIL10+aPD1	groupaIL10	-0.5770000000000007	1.4647217607141383	-0.3939314724993771	0.6971099152628095	1	-1
PBMC_CD3p_CD4p_SLAMF6p_UNS	aIL10+aPD1	groupControl	-0.3517500000000001	1.5535720343286996	-0.22641370482186346	0.8227969447073156	1	-1
PBMC_CD3p_CD4p_TBETp_GAG	aIL10+aPD1	groupaIL10	0.7769999999999999	1.3626754037379483	0.5702018234633244	0.5738406525135036	1	-1
PBMC_CD3p_CD4p_TBETp_GAG	aIL10+aPD1	groupControl	-0.5334999999999996	1.4453355278088293	-0.36911844325089077	0.715276019357526	1	-1
PBMC_CD3p_CD4p_TBETp_GAG_UNS	aIL10+aPD1	groupaIL10	0.8958850056726818	0.4517055539635317	1.9833384774919345	0.058884140120952784	0.17665242036285836	-1
PBMC_CD3p_CD4p_TBETp_GAG_UNS	aIL10+aPD1	groupControl	0.35453916084171855	0.4791060904608587	0.7400013648348375	0.4664769365586061	0.4664769365586061	-1
PBMC_CD3p_CD4p_TBETp_UNS	aIL10+aPD1	groupaIL10	-1.065000000000001	0.8133228159692749	-1.309443162160391	0.2027821796782115	0.6083465390346345	-1
PBMC_CD3p_CD4p_TBETp_UNS	aIL10+aPD1	groupControl	-1.02375	0.8626591176984189	-1.1867375873002686	0.2469459059360033	0.6083465390346345	-1
PBMC_CD3p_CD4p_TCM	aIL10+aPD1	groupaIL10	3.4599999999999937	4.258613819855784	0.8124709462660705	0.4245076947600035	0.849015389520007	-1
PBMC_CD3p_CD4p_TCM	aIL10+aPD1	groupControl	8.714999999999998	4.516942065712155	1.929402651885898	0.06558543170802973	0.1967562951240892	-1
PBMC_CD3p_CD4p_TCM_CD101p_GAG	aIL10+aPD1	groupaIL10	1.8999999999999941	3.734164342036024	0.5088153134053104	0.6155276390883018	1	-1
PBMC_CD3p_CD4p_TCM_CD101p_GAG	aIL10+aPD1	groupControl	3.7099999999999995	3.9606793924780117	0.9367079817280606	0.35823975844679723	1	-1
PBMC_CD3p_CD4p_TCM_CD101p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.005998442697979897	0.03296165462806909	-0.1819824509923666	0.8571248411495046	0.8571248411495046	-1
PBMC_CD3p_CD4p_TCM_CD101p_GAG_UNS	aIL10+aPD1	groupControl	-0.037150880805128884	0.03496111425995489	-1.0626343465168726	0.29852386394532493	0.850510803838513	-1
PBMC_CD3p_CD4p_TCM_CD101p_UNS	aIL10+aPD1	groupaIL10	2.4699999999999926	4.0284158087977255	0.6131442525386078	0.5455482777646782	0.9881589706928708	-1
PBMC_CD3p_CD4p_TCM_CD101p_UNS	aIL10+aPD1	groupControl	5.04	4.272780203759942	1.1795598555631115	0.24973625288270543	0.7492087586481163	-1
PBMC_CD3p_CD4p_TCM_CD39p_GAG	aIL10+aPD1	groupaIL10	0.45599999999999996	0.7326338655511232	0.6224118505045824	0.5395401984439774	0.5395401984439774	-1
PBMC_CD3p_CD4p_TCM_CD39p_GAG	aIL10+aPD1	groupControl	-1.178	0.7770755616871686	-1.5159400939624885	0.1425960510505673	0.2851921021011346	-1
PBMC_CD3p_CD4p_TCM_CD39p_GAG_UNS	aIL10+aPD1	groupaIL10	0.0787673780469032	0.129846357046022	0.6066198531775931	0.54979905373096	0.7232269521092136	-1
PBMC_CD3p_CD4p_TCM_CD39p_GAG_UNS	aIL10+aPD1	groupControl	-0.16554805791432775	0.13772285936941764	-1.2020376186808164	0.2410756507030712	0.7232269521092136	-1
PBMC_CD3p_CD4p_TCM_CD39p_UNS	aIL10+aPD1	groupaIL10	0.272000000000001	0.669563557209364	0.4062347734898452	0.6881696430601729	1	-1
PBMC_CD3p_CD4p_TCM_CD39p_UNS	aIL10+aPD1	groupControl	-0.48099999999999976	0.7101793976071921	-0.6772936551252168	0.5046966246191493	1	-1
PBMC_CD3p_CD4p_TCM_CD69p_GAG	aIL10+aPD1	groupaIL10	0.13999999999999957	0.288233303939708	0.48571763944837015	0.6315723734750862	0.982327888960477	-1
PBMC_CD3p_CD4p_TCM_CD69p_GAG	aIL10+aPD1	groupControl	-0.21375000000000005	0.30571758566935603	-0.6991746959272992	0.4911639444802385	0.982327888960477	-1
PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.012118534871932223	0.13264385399313183	-0.09136145028294872	0.927963676689432	1	-1
PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	aIL10+aPD1	groupControl	-0.09100425441793242	0.14069005296189271	-0.6468421363277318	0.5238728517960382	1	-1
PBMC_CD3p_CD4p_TCM_CD69p_UNS	aIL10+aPD1	groupaIL10	0.158	0.24378869656206087	0.6481022386523085	0.523071512595034	1	-1
PBMC_CD3p_CD4p_TCM_CD69p_UNS	aIL10+aPD1	groupControl	-0.08100000000000002	0.2585769607734942	-0.3132529663806886	0.7567946359661567	1	-1
PBMC_CD3p_CD4p_TCM_CX3CR1p_GAG	aIL10+aPD1	groupaIL10	-2.4200000000000084	4.763347756068005	-0.508046047428971	0.61605893297886	1	-1
PBMC_CD3p_CD4p_TCM_CX3CR1p_GAG	aIL10+aPD1	groupControl	0.7775000000000015	5.052293249198115	0.1538905130107806	0.8789827808760874	1	-1
PBMC_CD3p_CD4p_TCM_CX3CR1p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.05596613345869995	0.08207890236595776	-0.681857722818573	0.501856747110407	1	-1
PBMC_CD3p_CD4p_TCM_CX3CR1p_GAG_UNS	aIL10+aPD1	groupControl	-0.05617497792907662	0.08705782268297592	-0.645260542911115	0.5248795841305003	1	-1
PBMC_CD3p_CD4p_TCM_CX3CR1p_UNS	aIL10+aPD1	groupaIL10	-0.8000000000000075	3.5677705373444164	-0.22422966713421769	0.8244765442545796	0.9448994286254715	-1
PBMC_CD3p_CD4p_TCM_CX3CR1p_UNS	aIL10+aPD1	groupControl	2.7625000000000006	3.7841921110107126	0.7300105065918997	0.47244971431273575	0.9448994286254715	-1
PBMC_CD3p_CD4p_TCM_EOMESp_GAG	aIL10+aPD1	groupaIL10	0.6339999999999991	0.6474796259894429	0.9791813897327736	0.3372583495819538	0.6745166991639076	-1
PBMC_CD3p_CD4p_TCM_EOMESp_GAG	aIL10+aPD1	groupControl	0.3317500000000001	0.6867558513258968	0.48306832677071676	0.6334247732511862	0.6745166991639076	-1
PBMC_CD3p_CD4p_TCM_EOMESp_GAG_UNS	aIL10+aPD1	groupaIL10	1.0387715096392833	0.34067649707727843	3.0491434500210044	0.005520226264026659	0.016560678792079977	-1
PBMC_CD3p_CD4p_TCM_EOMESp_GAG_UNS	aIL10+aPD1	groupControl	-0.09866492797303834	0.3613419919113338	-0.2730513756542549	0.7871495635188847	0.7871495635188847	-1
PBMC_CD3p_CD4p_TCM_EOMESp_UNS	aIL10+aPD1	groupaIL10	-0.6310000000000008	0.2854674007741724	-2.2104100092997045	0.036857861103530135	0.1105735833105904	-1
PBMC_CD3p_CD4p_TCM_EOMESp_UNS	aIL10+aPD1	groupControl	0.058499999999999844	0.30278390234267266	0.19320710099638339	0.8484225498421898	1	-1
PBMC_CD3p_CD4p_TCM_GAG	aIL10+aPD1	groupaIL10	4.579999999999995	3.7046785092829393	1.236274615603954	0.228319435096218	0.228319435096218	-1
PBMC_CD3p_CD4p_TCM_GAG	aIL10+aPD1	groupControl	8.319999999999997	3.929404944045053	2.1173689447835646	0.04478288765523614	0.1343486629657084	-1
PBMC_CD3p_CD4p_TCM_GAG_UNS	aIL10+aPD1	groupaIL10	0.03219382263851914	0.07333443503198991	0.4390000771735074	0.664588465329411	0.7640885284778789	-1
PBMC_CD3p_CD4p_TCM_GAG_UNS	aIL10+aPD1	groupControl	0.06926472736331794	0.07778291445840654	0.8904876841604644	0.38204426423893945	0.7640885284778789	-1
PBMC_CD3p_CD4p_TCM_GRZBp_GAG	aIL10+aPD1	groupaIL10	10.02	10.399461123859579	0.9635114628209939	0.3448994275045303	0.6897988550090606	-1
PBMC_CD3p_CD4p_TCM_GRZBp_GAG	aIL10+aPD1	groupControl	-3.0350000000000024	11.03029422205047	-0.2751513186232863	0.7855549440860903	0.7855549440860903	-1
PBMC_CD3p_CD4p_TCM_GRZBp_GAG_UNS	aIL10+aPD1	groupaIL10	0.18635459992757275	0.30058375151263095	0.6199756273909632	0.5411161548872394	1	-1
PBMC_CD3p_CD4p_TCM_GRZBp_GAG_UNS	aIL10+aPD1	groupControl	-0.20008992396047684	0.3188172135136102	-0.6276007551641658	0.5361917391100879	1	-1
PBMC_CD3p_CD4p_TCM_GRZBp_UNS	aIL10+aPD1	groupaIL10	3.42	12.218567581758514	0.2799018769684448	0.7819510845130164	1	-1
PBMC_CD3p_CD4p_TCM_GRZBp_UNS	aIL10+aPD1	groupControl	2.4874999999999954	12.959747990171337	0.19194046071625107	0.8494035946428762	1	-1
PBMC_CD3p_CD4p_TCM_ID2p_GAG	aIL10+aPD1	groupaIL10	-5.279000000000002	5.1487686235920265	-1.0252936936826498	0.3154483728032434	0.6308967456064868	-1
PBMC_CD3p_CD4p_TCM_ID2p_GAG	aIL10+aPD1	groupControl	0.2649999999999994	5.461093812753671	0.04852507740869175	0.9616993452047282	0.9616993452047282	-1
PBMC_CD3p_CD4p_TCM_ID2p_GAG_UNS	aIL10+aPD1	groupaIL10	0.28790943238455596	0.20352782546293466	1.4145949416483516	0.1700308563352075	0.5100925690056225	-1
PBMC_CD3p_CD4p_TCM_ID2p_GAG_UNS	aIL10+aPD1	groupControl	0.03284479122578402	0.2158738583174897	0.15214807147921808	0.8803419762010327	1	-1
PBMC_CD3p_CD4p_TCM_ID2p_UNS	aIL10+aPD1	groupaIL10	-8.002000000000017	4.704789456854932	-1.7008199991481043	0.10190038854491423	0.20380077708982847	-1
PBMC_CD3p_CD4p_TCM_ID2p_UNS	aIL10+aPD1	groupControl	2.4099999999999975	4.990182793495643	0.4829482405216228	0.6335087956265231	0.6335087956265231	-1
PBMC_CD3p_CD4p_TCM_IFNGp_GAG	aIL10+aPD1	groupaIL10	1.2250000000000028	1.0930790949140397	1.1206874284759214	0.27351024495098597	0.5470204899019719	-1
PBMC_CD3p_CD4p_TCM_IFNGp_GAG	aIL10+aPD1	groupControl	-0.6992499999999998	1.1593854605804566	-0.603121242912529	0.5520855986922106	0.5520855986922106	-1
PBMC_CD3p_CD4p_TCM_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	1.9170561244513231	1.512558308065762	1.2674262633239093	0.2171629956729263	0.49428164665578495	-1
PBMC_CD3p_CD4p_TCM_IFNGp_GAG_UNS	aIL10+aPD1	groupControl	-0.61268799466284	1.6043103548600266	-0.38190116569826416	0.7058952954129338	0.7058952954129338	-1
PBMC_CD3p_CD4p_TCM_IFNGp_UNS	aIL10+aPD1	groupaIL10	-0.3870000000000005	0.4076054968611545	-0.9494474509793646	0.3518566849982009	1	-1
PBMC_CD3p_CD4p_TCM_IFNGp_UNS	aIL10+aPD1	groupControl	-0.09625000000000024	0.43233091631915144	-0.22263038882222208	0.8257069867425333	1	-1
PBMC_CD3p_CD4p_TCM_IL2p_GAG	aIL10+aPD1	groupaIL10	0.4900000000000006	0.6848703279245123	0.7154639061162675	0.48122562031939276	0.5648473438399534	-1
PBMC_CD3p_CD4p_TCM_IL2p_GAG	aIL10+aPD1	groupControl	-0.79875	0.7264146796633156	-1.0995785497757435	0.2824236719199767	0.5648473438399534	-1
PBMC_CD3p_CD4p_TCM_IL2p_GAG_UNS	aIL10+aPD1	groupaIL10	2.106747868176376	1.6127073079596048	1.3063423584542633	0.2038176394722834	0.4527289674140287	-1
PBMC_CD3p_CD4p_TCM_IL2p_GAG_UNS	aIL10+aPD1	groupControl	0.11993751617909297	1.710534410291007	0.0701169853453509	0.944681529487694	0.944681529487694	-1
PBMC_CD3p_CD4p_TCM_IL2p_UNS	aIL10+aPD1	groupaIL10	-0.3200000000000002	0.2566068885242469	-1.2470436855391092	0.224414522870515	0.673243568611545	-1
PBMC_CD3p_CD4p_TCM_IL2p_UNS	aIL10+aPD1	groupControl	-0.2840000000000001	0.27217270646201314	-1.043455105002006	0.3071346720863634	0.673243568611545	-1
PBMC_CD3p_CD4p_TCM_IRF4p_GAG	aIL10+aPD1	groupaIL10	1.4849999999999963	2.4534869197687192	0.6052610217868949	0.5506865392023335	0.5506865392023335	-1
PBMC_CD3p_CD4p_TCM_IRF4p_GAG	aIL10+aPD1	groupControl	-3.0375	2.6023158577814334	-1.1672295624365816	0.2545842253152665	0.509168450630533	-1
PBMC_CD3p_CD4p_TCM_IRF4p_GAG_UNS	aIL10+aPD1	groupaIL10	1.2338639337300907	0.7230762911667211	1.7064090591868075	0.1008410625531925	0.30252318765957753	-1
PBMC_CD3p_CD4p_TCM_IRF4p_GAG_UNS	aIL10+aPD1	groupControl	0.18103795942404532	0.7669382231988103	0.23605285790680378	0.8153945238998546	0.8153945238998546	-1
PBMC_CD3p_CD4p_TCM_IRF4p_UNS	aIL10+aPD1	groupaIL10	-3	1.7341804878056133	-1.7299237427103806	0.09648585832637883	0.19297171665275767	-1
PBMC_CD3p_CD4p_TCM_IRF4p_UNS	aIL10+aPD1	groupControl	-1.6925000000000001	1.8393761740931156	-0.9201489199643835	0.36665171691169673	0.36665171691169673	-1
PBMC_CD3p_CD4p_TCM_KI67p_GAG	aIL10+aPD1	groupaIL10	0.2250000000000004	0.9155730852339219	0.24574772197733905	0.8079669562095233	1	-1
PBMC_CD3p_CD4p_TCM_KI67p_GAG	aIL10+aPD1	groupControl	-1.5172499999999998	0.9711119058611923	-1.5623843048803798	0.13128853007014926	0.39386559021044776	-1
PBMC_CD3p_CD4p_TCM_KI67p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.019700196644941905	0.1030071582133324	-0.1912507537014265	0.8499378945260085	0.8499378945260085	-1
PBMC_CD3p_CD4p_TCM_KI67p_GAG_UNS	aIL10+aPD1	groupControl	-0.13468954273946865	0.10925559012510433	-1.2327931466503534	0.22959277904453357	0.6887783371336007	-1
PBMC_CD3p_CD4p_TCM_KI67p_UNS	aIL10+aPD1	groupaIL10	0.4970000000000011	1.2472146407571747	0.3984879456660933	0.6937936213902727	1	-1
PBMC_CD3p_CD4p_TCM_KI67p_UNS	aIL10+aPD1	groupControl	-0.6297500000000004	1.3228708951118127	-0.4760479668326002	0.6383452182319215	1	-1
PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	aIL10+aPD1	groupaIL10	246.90000000000003	160.88067755549238	1.5346777733133123	0.1379417528939045	0.4138252586817135	-1
PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	aIL10+aPD1	groupControl	38.474999999999994	170.63972709206254	0.22547504415101524	0.8235187015092433	0.8235187015092433	-1
PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG_UNS	aIL10+aPD1	groupaIL10	-0.01883983468054356	0.03553105541874865	-0.530235717979893	0.6008204957757672	1	-1
PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG_UNS	aIL10+aPD1	groupControl	-0.008263796609699859	0.037686375343968286	-0.2192780954463025	0.8282876271009247	1	-1
PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	aIL10+aPD1	groupaIL10	327.99999999999966	215.08327318683322	1.5249907402844884	0.1403321657955029	0.4209964973865087	-1
PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	aIL10+aPD1	groupControl	50.34999999999998	228.1302614853127	0.22070723836540018	0.8271872108257317	0.9448067438820766	-1
PBMC_CD3p_CD4p_TCM_MFI_TCF1_GAG	aIL10+aPD1	groupaIL10	-195.90000000000126	764.9735212115269	-0.25608729526970375	0.8000657078442188	1	-1
PBMC_CD3p_CD4p_TCM_MFI_TCF1_GAG	aIL10+aPD1	groupControl	10.099999999999797	811.3769464152327	0.012447975068336475	0.9901711095686917	1	-1
PBMC_CD3p_CD4p_TCM_MFI_TCF1_GAG_UNS	aIL10+aPD1	groupaIL10	0.058868735602623526	0.08018649035096793	0.7341478015182007	0.4699709193648789	0.9399418387297578	-1
PBMC_CD3p_CD4p_TCM_MFI_TCF1_GAG_UNS	aIL10+aPD1	groupControl	0.050741482334825595	0.08505061663007861	0.596603344518029	0.5563586280072295	0.9399418387297578	-1
PBMC_CD3p_CD4p_TCM_MFI_TCF1_UNS	aIL10+aPD1	groupaIL10	-667.8000000000018	642.3246473700411	-1.0396611787112138	0.30885854204747265	0.6177170840949453	-1
PBMC_CD3p_CD4p_TCM_MFI_TCF1_UNS	aIL10+aPD1	groupControl	-336.0000000000003	681.2881708179208	-0.49318337583436295	0.6263655803676332	0.6263655803676332	-1
PBMC_CD3p_CD4p_TCM_SLAMF6p_GAG	aIL10+aPD1	groupaIL10	4.571999999999997	7.3866161422357735	0.6189573022290757	0.5417756183755225	0.5417756183755225	-1
PBMC_CD3p_CD4p_TCM_SLAMF6p_GAG	aIL10+aPD1	groupControl	12.72475	7.834689546295394	1.6241549744644133	0.11740541605496341	0.3522162481648902	-1
PBMC_CD3p_CD4p_TCM_SLAMF6p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.4887353726171856	1.000460572971479	-0.48851037794081903	0.6296223509018237	0.6296223509018237	-1
PBMC_CD3p_CD4p_TCM_SLAMF6p_GAG_UNS	aIL10+aPD1	groupControl	1.3929604750061384	1.061148683186867	1.3126911403430914	0.20170194780980788	0.40340389561961576	-1
PBMC_CD3p_CD4p_TCM_SLAMF6p_UNS	aIL10+aPD1	groupaIL10	1.0730000000000006	1.7249903942106601	0.6220324493406791	0.5397854666251838	1	-1
PBMC_CD3p_CD4p_TCM_SLAMF6p_UNS	aIL10+aPD1	groupControl	0.88575	1.8296286078420199	0.4841146428316454	0.6326928959634438	1	-1
PBMC_CD3p_CD4p_TCM_TNFAp_GAG	aIL10+aPD1	groupaIL10	-0.02979999999999997	0.05674381862706241	-0.5251673348925389	0.6042851580311006	1	-1
PBMC_CD3p_CD4p_TCM_TNFAp_GAG	aIL10+aPD1	groupControl	-0.10899999999999999	0.06018590841242302	-1.8110551601726959	0.0826683379800633	0.24800501394018992	-1
PBMC_CD3p_CD4p_TCM_TNFAp_GAG_UNS	aIL10+aPD1	groupaIL10	0.6747849239496846	1.1072160643454347	0.6094428591483675	0.5482046889985148	1	-1
PBMC_CD3p_CD4p_TCM_TNFAp_GAG_UNS	aIL10+aPD1	groupControl	-0.11911942142850848	1.1708065496109406	-0.10174133503787787	0.9198437806222206	1	-1
PBMC_CD3p_CD4p_TCM_TNFAp_UNS	aIL10+aPD1	groupaIL10	0.0014000000000000228	0.0566156359859645	0.024728151077329497	0.9804762602488981	1	-1
PBMC_CD3p_CD4p_TCM_TNFAp_UNS	aIL10+aPD1	groupControl	-0.04129999999999999	0.06004995019029692	-0.6877607703107368	0.4981970996981374	1	-1
PBMC_CD3p_CD4p_TCM_TOXp_GAG	aIL10+aPD1	groupaIL10	3.3499999999999996	4.095979406032563	0.8178752058826556	0.42147458221119316	1	-1
PBMC_CD3p_CD4p_TCM_TOXp_GAG	aIL10+aPD1	groupControl	-2.3617500000000002	4.344442220409108	-0.5436255979893315	0.5917136151159995	1	-1
PBMC_CD3p_CD4p_TCM_TOXp_GAG_UNS	aIL10+aPD1	groupaIL10	-0.07793714761551475	0.15916532937492467	-0.4896615859847752	0.6288193202593049	1	-1
PBMC_CD3p_CD4p_TCM_TOXp_GAG_UNS	aIL10+aPD1	groupControl	0.03371243188059153	0.1688203255961994	0.19969415271255994	0.8434021122872672	1	-1
PBMC_CD3p_CD4p_TCM_TOXp_UNS	aIL10+aPD1	groupaIL10	2.286999999999999	5.06749309852233	0.4513079654053961	0.6558192738205275	1	-1
PBMC_CD3p_CD4p_TCM_TOXp_UNS	aIL10+aPD1	groupControl	-2.3604999999999996	5.374888100371751	-0.4391719336141597	0.6644656796007461	1	-1
PBMC_CD3p_CD4p_TCM_UNS	aIL10+aPD1	groupaIL10	5.289999999999997	5.112800520914802	1.0346580075558063	0.31114224754684483	0.6222844950936897	-1
PBMC_CD3p_CD4p_TCM_UNS	aIL10+aPD1	groupControl	7.780000000000003	5.422943878789452	1.4346451252113472	0.1642916421780288	0.4928749265340864	-1
PBMC_CD3p_CD4p_TEM	aIL10+aPD1	groupaIL10	-1.0070000000000001	1.8177627454674952	-0.5539776863129727	0.5847193534360854	1	-1
PBMC_CD3p_CD4p_TEM	aIL10+aPD1	groupControl	-1.4955000000000007	1.9280285458625124	-0.7756627894381003	0.44552464633970046	1	-1
PBMC_CD3p_CD4p_TEM_CD101p_GAG	aIL10+aPD1	groupaIL10	9.690000000000003	4.4648561127031705	2.1702827046162882	0.04010596214348887	0.11577967416360704	-1
PBMC_CD3p_CD4p_TEM_CD101p_GAG	aIL10+aPD1	groupControl	10.3645	4.735695051471929	2.18859109113847	0.03859322472120235	0.11577967416360704	-1
PBMC_CD3p_CD4p_TEM_CD101p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.055932311991882824	0.15625067913164714	-0.3579652408726987	0.7234984937923863	1	-1
PBMC_CD3p_CD4p_TEM_CD101p_GAG_UNS	aIL10+aPD1	groupControl	-0.06747255670982989	0.16572887216848653	-0.4071261442075984	0.6875237004138222	1	-1
PBMC_CD3p_CD4p_TEM_CD101p_UNS	aIL10+aPD1	groupaIL10	10.184999999999999	4.997489651362592	2.0380232297675702	0.052714081262040545	0.10542816252408109	-1
PBMC_CD3p_CD4p_TEM_CD101p_UNS	aIL10+aPD1	groupControl	12.367000000000003	5.300638232082125	2.333115269996867	0.028350589410555675	0.08505176823166702	-1
PBMC_CD3p_CD4p_TEM_CD39p_GAG	aIL10+aPD1	groupaIL10	8.538000000000007	5.260959094617455	1.6228980013806473	0.11767522379135847	0.3119336025731938	-1
PBMC_CD3p_CD4p_TEM_CD39p_GAG	aIL10+aPD1	groupControl	9.347000000000003	5.580089777023562	1.6750626555305572	0.10690475342629474	0.3119336025731938	-1
PBMC_CD3p_CD4p_TEM_CD39p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.10670118078584141	0.34657800387379606	-0.3078706080397875	0.7608368295544665	1	-1
PBMC_CD3p_CD4p_TEM_CD39p_GAG_UNS	aIL10+aPD1	groupControl	0.10482667170423249	0.367601485123888	0.28516389608410886	0.7779650285254222	1	-1
PBMC_CD3p_CD4p_TEM_CD39p_UNS	aIL10+aPD1	groupaIL10	8.511000000000001	5.373976985148408	1.5837432917039114	0.12634203778110856	0.2892664891632751	-1
PBMC_CD3p_CD4p_TEM_CD39p_UNS	aIL10+aPD1	groupControl	9.862500000000002	5.699963352208314	1.7302742825844684	0.09642216305442503	0.2892664891632751	-1
PBMC_CD3p_CD4p_TEM_CD69p_GAG	aIL10+aPD1	groupaIL10	0.3619999999999999	0.39362261355867495	0.9196626096433322	0.36690072643094684	0.6594789205529454	-1
PBMC_CD3p_CD4p_TEM_CD69p_GAG	aIL10+aPD1	groupControl	0.5260000000000001	0.4174998289135663	1.2598807558048037	0.2198263068509818	0.6594789205529454	-1
PBMC_CD3p_CD4p_TEM_CD69p_GAG_UNS	aIL10+aPD1	groupaIL10	1.224110919547238	0.4434661740750314	2.7603253440929336	0.011417035537010276	0.0456681421480411	-1
PBMC_CD3p_CD4p_TEM_CD69p_GAG_UNS	aIL10+aPD1	groupControl	0.7666543588271129	0.4882401887158286	1.5702401738856655	0.13063145861075384	0.2612629172215077	-1
PBMC_CD3p_CD4p_TEM_CD69p_UNS	aIL10+aPD1	groupaIL10	-0.3640000000000002	0.34320958385858197	-1.0605764440132441	0.29943950130287994	0.8983185039086399	-1
PBMC_CD3p_CD4p_TEM_CD69p_UNS	aIL10+aPD1	groupControl	-0.10775000000000008	0.3640287361719244	-0.2959931161838599	0.7697813757093224	0.8983185039086399	-1
PBMC_CD3p_CD4p_TEM_CX3CR1p_GAG	aIL10+aPD1	groupaIL10	-1.5300000000000222	1.6971841174638143	-0.9014932347389489	0.37628441876208607	0.7525688375241721	-1
