parameters	ref.group	term	estimate	std.error	statistic	p.value	p.value.adj	WkPost.TX
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4nTCF1nTOXn	aIL10+aPD1	groupControl	0.11825000000000008	0.43010280254716854	0.27493426989941977	0.7857197186950058	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4nTCF1nTOXp	aIL10+aPD1	groupaIL10	0.05519999999999985	0.14084083383802617	0.391931789210241	0.6985672758911161	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4nTCF1nTOXp	aIL10+aPD1	groupControl	-0.05109999999999995	0.14938426301225408	-0.34207083778167574	0.7352749966739043	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4nTCF1pTOXn	aIL10+aPD1	groupaIL10	3.739999999999996	3.8514849872669714	0.9710540252303864	0.3412069206207524	0.531979169957033	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4nTCF1pTOXn	aIL10+aPD1	groupControl	4.652499999999999	4.085116728201987	1.1388903450129169	0.2659895849785165	0.531979169957033	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4nTCF1pTOXp	aIL10+aPD1	groupaIL10	0.15699999999999992	1.2064392190598396	0.13013502671303054	0.8975441968349536	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4nTCF1pTOXp	aIL10+aPD1	groupControl	-0.5754999999999997	1.2796220293299227	-0.44974217918189613	0.6569321106806641	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4p	aIL10+aPD1	groupaIL10	-3.7460000000000035	2.6059756033466814	-1.437465490923731	0.16349692293012397	0.2949144127225774	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4p	aIL10+aPD1	groupControl	-4.137499999999999	2.7640545310997138	-1.4968952144203331	0.1474572063612887	0.2949144127225774	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4pTCF1nTOXn	aIL10+aPD1	groupaIL10	-0.05960000000000004	0.04619350861425488	-1.2902245745760055	0.20926590291849867	0.41853180583699734	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4pTCF1nTOXn	aIL10+aPD1	groupControl	-0.024099999999999993	0.04899561478190822	-0.49188075519156443	0.6272726459714757	0.6272726459714757	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4pTCF1nTOXp	aIL10+aPD1	groupaIL10	-0.005878000000000017	0.01983221912096337	-0.2963863985239433	0.7694846778817462	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4pTCF1nTOXp	aIL10+aPD1	groupControl	-0.010950000000000005	0.021035244939616057	-0.5205549082710073	0.6074464030487698	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4pTCF1pTOXn	aIL10+aPD1	groupaIL10	-2.5570000000000057	1.9410345678149021	-1.3173387235851857	0.20016399369576504	0.30189916452816085	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4pTCF1pTOXn	aIL10+aPD1	groupControl	-3.0542500000000006	2.058778058129125	-1.4835256223662554	0.15094958226408042	0.30189916452816085	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4pTCF1pTOXp	aIL10+aPD1	groupaIL10	-1.155000000000001	0.6991611342649612	-1.651979698806156	0.11156391667473302	0.22312783334946604	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_IRF4pTCF1pTOXp	aIL10+aPD1	groupControl	-1.0639999999999996	0.7415723687712482	-1.4347891653015596	0.16425097989331428	0.22312783334946604	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p	aIL10+aPD1	groupaIL10	1.5399999999999971	1.0161333983947836	1.5155490434944678	0.1426945346251531	0.2853890692503062	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p	aIL10+aPD1	groupControl	1.4324999999999959	1.0777722248926243	1.3291305592354752	0.19630276281919395	0.2853890692503062	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupaIL10	327.6000000000002	152.0438564550186	2.1546414806764584	0.04144044758095834	0.12432134274287503	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupControl	78.00000000000001	161.2668629056465	0.483670349845126	0.633003623406226	0.8932558934084884	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-16.770000000000046	15.697428872725805	-1.0683278220892485	0.29600099043808015	0.5920019808761603	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-15.545000000000007	16.649637604646873	-0.9336539550663514	0.35978141438587463	0.5920019808761603	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CX3CR1	aIL10+aPD1	groupaIL10	-11.999999999999966	16.79310374330289	-0.7145790428875056	0.4817624847380021	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CX3CR1	aIL10+aPD1	groupControl	-0.5000000000000069	17.811776301088	-0.028071315939975357	0.9778373938293379	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_EOMES	aIL10+aPD1	groupaIL10	-24.200000000000024	14.438600504335922	-1.6760627176250738	0.10670665594069467	0.10670665594069467	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_EOMES	aIL10+aPD1	groupControl	-32.72500000000001	15.31444849118915	-2.13687094372531	0.04300499756762273	0.08600999513524546	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_GRZB	aIL10+aPD1	groupaIL10	-4.215000000000017	11.4236763912353	-0.3689705358980523	0.7153848341505706	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_GRZB	aIL10+aPD1	groupControl	-4.274999999999998	12.116638563484718	-0.3528206257536923	0.7273028000683359	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_ID2	aIL10+aPD1	groupaIL10	-61.60000000000014	44.54241791873921	-1.382951417509033	0.1794123149438549	0.3588246298877098	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_ID2	aIL10+aPD1	groupControl	-57.475	47.24436864117851	-1.2165471071594425	0.23560583114603445	0.3588246298877098	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_KI67	aIL10+aPD1	groupaIL10	-6.300000000000018	6.628041440224507	-0.9505070324042244	0.351329254922785	0.351329254922785	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_KI67	aIL10+aPD1	groupControl	-9.830000000000005	7.030099572552298	-1.3982732248031582	0.17481986302880184	0.3496397260576037	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_SLAMF6	aIL10+aPD1	groupaIL10	-10.800000000000015	6.6317578964871045	-1.6285274837491974	0.11647088096846638	0.23294176193693275	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_SLAMF6	aIL10+aPD1	groupControl	-9.387500000000001	7.034041469690196	-1.3345812703053994	0.194537650044399	0.23294176193693275	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_TBET	aIL10+aPD1	groupaIL10	11.099999999999957	17.87318255828841	0.6210421654789458	0.5404259263984409	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_TBET	aIL10+aPD1	groupControl	-2.6500000000000012	18.957372882526283	-0.13978730156448022	0.8899945444140918	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_TCF1	aIL10+aPD1	groupaIL10	-191.20000000000093	508.81686067615084	-0.3757737110871704	0.7103861670418354	0.952921116618582	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_notToxpIRF4p_MFI_TCF1	aIL10+aPD1	groupControl	-390.375	539.6817788492353	-0.7233429315186395	0.476460558309291	0.952921116618582	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TCF1n	aIL10+aPD1	groupaIL10	-0.2000000000000012	0.5323280070998122	-0.3757082049648779	0.7104342353035544	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TCF1n	aIL10+aPD1	groupControl	0.0315000000000001	0.5646191154536965	0.05578982209039886	0.9559711009930557	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TCF1p	aIL10+aPD1	groupaIL10	0.18999999999998987	0.5329137114106952	0.35653051503785477	0.7245587100508977	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TCF1p	aIL10+aPD1	groupControl	-0.01499999999999922	0.56524034868869	-0.026537383671915774	0.9790481452129817	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXn	aIL10+aPD1	groupaIL10	0.9399999999999892	1.9610034481890948	0.47934642892547696	0.6360312565350335	0.8462627696400409	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXn	aIL10+aPD1	groupControl	1.6949999999999974	2.079958254217067	0.8149202016739636	0.42313138482002044	0.8462627696400409	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXp	aIL10+aPD1	groupaIL10	-0.9350000000000014	1.9608375776571563	-0.47683704690990064	0.6377913146987901	0.8472653993565411	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXp	aIL10+aPD1	groupControl	-1.6929999999999994	2.0797823219501677	-0.8140274980376356	0.42363269967827055	0.8472653993565411	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p	aIL10+aPD1	groupaIL10	-1.5410000000000015	1.0183009556656248	-1.5133050709872977	0.14326073850775453	0.28652147701550906	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p	aIL10+aPD1	groupControl	-1.4797500000000001	1.0800712665598577	-1.370048482738701	0.18335327790870745	0.28652147701550906	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_BCL2	aIL10+aPD1	groupaIL10	73.39999999999948	337.82081026957246	0.21727495100561786	0.8298306179950381	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_BCL2	aIL10+aPD1	groupControl	173.925	358.31307865132305	0.4853995300831529	0.6317946659716602	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	98.00000000000001	204.1050531909861	0.4801448982661836	0.635471674686842	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-74.15000000000006	216.4861007786808	-0.34251621574451785	0.7349440876899263	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_CX3CR1	aIL10+aPD1	groupaIL10	-4.400000000000009	18.359144438775182	-0.23966258420556075	0.812626885844692	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_CX3CR1	aIL10+aPD1	groupControl	12.025000000000002	19.47281329416183	0.6175276175222834	0.5427021960584847	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_EOMES	aIL10+aPD1	groupaIL10	-21.299999999999983	29.629936297602807	-0.7188675596890584	0.4791637866422458	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_EOMES	aIL10+aPD1	groupControl	-18.925000000000004	31.427293323240548	-0.6021835799013887	0.5526992587788429	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_GRZB	aIL10+aPD1	groupaIL10	-5.737000000000003	21.330022282906455	-0.26896361963004345	0.7902563728756062	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_GRZB	aIL10+aPD1	groupControl	2.3625000000000007	22.62390509865497	0.10442494298389077	0.9176999192253876	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_ID2	aIL10+aPD1	groupaIL10	-120.30000000000004	49.449869396524555	-2.4327667892375664	0.022808613971032076	0.04561722794206415	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_ID2	aIL10+aPD1	groupControl	-89.10000000000002	52.449506968607444	-1.6987766930455412	0.10229001185944858	0.10229001185944858	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_KI67	aIL10+aPD1	groupaIL10	5.979999999999989	14.446255075772608	0.41394811102490303	0.6825881394467843	0.8169931502232057	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_KI67	aIL10+aPD1	groupControl	18.51	15.322567390244085	1.208022097640462	0.23880818845923285	0.7164245653776986	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_SLAMF6	aIL10+aPD1	groupaIL10	-12.575000000000008	8.828477915449042	-1.4243678378574056	0.16721376871071525	0.668855074842861	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_SLAMF6	aIL10+aPD1	groupControl	-4.2935	9.364014902354537	-0.45851059025124147	0.6507107100855862	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_TBET	aIL10+aPD1	groupaIL10	-14.900000000000036	37.21694042720204	-0.4003553174701474	0.6924363052943416	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_TBET	aIL10+aPD1	groupControl	5.249999999999998	39.47452642663548	0.1329971623537339	0.895304477575665	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_TCF1	aIL10+aPD1	groupaIL10	-719.4000000000024	625.9176178106143	-1.1493525338308552	0.2617361380294212	0.5234722760588424	-1
LN_singlets_lymphs_live_CD3p_CD4p_Naive_TOXpIRF4p_MFI_TCF1	aIL10+aPD1	groupControl	-712.6000000000001	663.8858880270225	-1.0733772367383034	0.29377624054680523	0.5234722760588424	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p	aIL10+aPD1	groupaIL10	2.489999999999987	1.5394717322139162	1.6174379482883487	0.11885322803234552	0.16971405201425793	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p	aIL10+aPD1	groupControl	2.9349999999999983	1.6328563519401909	1.7974636877962815	0.08485702600712897	0.16971405201425793	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupaIL10	337.20000000000005	147.1592136655625	2.2913957719720406	0.031017715563399304	0.09305314669019792	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupControl	84.45	156.0859168454989	0.5410481721012187	0.5934613572640135	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-11.500000000000071	19.757056153616176	-0.5820705225811287	0.565947475732735	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	0.27499999999999797	20.955522573758103	0.013123032319144894	0.9896381170796734	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_CX3CR1	aIL10+aPD1	groupaIL10	-9.599999999999982	15.877357342784611	-0.6046346248144787	0.5510959064858333	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_CX3CR1	aIL10+aPD1	groupControl	3.2999999999999967	16.84048056660753	0.19595640320048024	0.8462940072278249	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_EOMES	aIL10+aPD1	groupaIL10	-25.69999999999997	14.686702359293468	-1.7498822656903301	0.0929158095992399	0.10447463765397694	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_EOMES	aIL10+aPD1	groupControl	-34.85000000000001	15.577600247287313	-2.2371866941487855	0.034824879217992315	0.10447463765397694	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_GRZB	aIL10+aPD1	groupaIL10	-3.0600000000000134	11.380261355166889	-0.26888661907669686	0.7903149296738494	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_GRZB	aIL10+aPD1	groupControl	-6.142499999999998	12.07058996387057	-0.5088815060726607	0.6154819331013424	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_ID2	aIL10+aPD1	groupaIL10	-28.400000000000155	46.08139376354057	-0.6163008034377235	0.5434979624860503	0.9524181774534213	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_ID2	aIL10+aPD1	groupControl	-35.375	48.87669902509052	-0.7237600064161552	0.47620908872671064	0.9524181774534213	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_KI67	aIL10+aPD1	groupaIL10	-4.370000000000005	6.470566095423035	-0.6753659472068653	0.5058987941633353	0.5058987941633353	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_KI67	aIL10+aPD1	groupControl	-8.275	6.863071746284081	-1.2057283248540114	0.23967537911676923	0.47935075823353845	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_SLAMF6	aIL10+aPD1	groupaIL10	-8.620000000000026	6.810877570020589	-1.2656225150695182	0.21779740331265932	0.43559480662531863	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_SLAMF6	aIL10+aPD1	groupControl	-8.697500000000005	7.2240265733893665	-1.2039684394349224	0.24034232574101566	0.43559480662531863	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_TBET	aIL10+aPD1	groupaIL10	14.4	21.88830683699578	0.6578855142719862	0.5168728527001909	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_TBET	aIL10+aPD1	groupControl	4.749999999999999	23.216055289697376	0.2045997884105623	0.8396100357851018	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_TCF1	aIL10+aPD1	groupaIL10	-141.50000000000117	452.6382916145235	-0.312611642941834	0.7572759063339214	0.7572759063339214	-1
LN_singlets_lymphs_live_CD3p_CD4p_notToxpIRF4p_MFI_TCF1	aIL10+aPD1	groupControl	-484.65000000000003	480.09540813798515	-1.0094868473741074	0.3228111355715789	0.6456222711431578	-1
LN_singlets_lymphs_live_CD3p_CD4p_Q1TCF1nTBETp_Effector	aIL10+aPD1	groupaIL10	-0.10800000000000042	1.2391796057223086	-0.08715443629097497	0.9312718579740831	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Q1TCF1nTBETp_Effector	aIL10+aPD1	groupControl	0.1900000000000001	1.3143484534714747	0.14455831670678318	0.8862667009946662	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Q1TCF1nTBETp_Effector_MFI_GRZB	aIL10+aPD1	groupaIL10	0.2490000000000058	11.773511817923561	0.021149169750773713	0.9833015151668961	0.9833015151668961	-1
LN_singlets_lymphs_live_CD3p_CD4p_Q1TCF1nTBETp_Effector_MFI_GRZB	aIL10+aPD1	groupControl	-15.124750000000002	12.487695067250556	-1.2111722714678725	0.23762106399569516	0.4752421279913903	-1
LN_singlets_lymphs_live_CD3p_CD4p_Q2TCF1pTBETp	aIL10+aPD1	groupaIL10	1.3699999999999908	2.5941730148454583	0.5281066421399058	0.6022747340883705	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Q2TCF1pTBETp	aIL10+aPD1	groupControl	0.11749999999999788	2.7515359955525596	0.04270342099464401	0.9662912490519564	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Q3TCF1pTBETn_Progenitor	aIL10+aPD1	groupaIL10	-1.7000000000000015	2.271931211232292	-0.7482620915612688	0.4615722997323658	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Q3TCF1pTBETn_Progenitor	aIL10+aPD1	groupControl	-0.370000000000001	2.4097469487775798	-0.15354309305700964	0.8792537564359124	1	-1
LN_singlets_lymphs_live_CD3p_CD4p_Q3TCF1pTBETn_Progenitor_MFI_GRZB	aIL10+aPD1	groupaIL10	-4.980000000000019	11.429459677163436	-0.4357161353786722	0.6669365686571791	0.8040255328625934	-1
LN_singlets_lymphs_live_CD3p_CD4p_Q3TCF1pTBETn_Progenitor_MFI_GRZB	aIL10+aPD1	groupControl	-10.342499999999996	12.122772664530705	-0.8531464118155492	0.4020127664312967	0.8040255328625934	-1
LN_singlets_lymphs_live_CD3p_CD4p_Q4TCF1nTBETn	aIL10+aPD1	groupaIL10	0.45200000000000085	0.636247450645094	0.7104154201980944	0.48429328479354716	1	-1
